ID,texto_resumido,texto_original
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
365,"SE ESTABLECE EL REGIMEN DE FINANCIAMIENTO DEL SISTEMA NACIONAL DE PREVISION SOCIAL, AFECTACION DEL IVA IMPUESTO SOBRE LOS COMBUSTIBLES LIQUIDOS, GAS NATURAL. DEROGACION DE REGIMENES DE JUBILACIONES ESPECIALES. DESTINO DE LOS RECURSOS DE PRIVATIZACIONES. IMPUESTO SOBRE LOS BIENES PERSONALES NO INCORPORADO AL PROCESO ECONOMICO. OBSERVADA POR EL P.E.N. EN VARIOS ARTS. E INCISOS. PROMULGADA POR DEC.1609 DEL 1-8-91. (VER NOTA EXTERNA AFIP NRO. 4/2000 - BO 17/4/2000, PAG. 11, ACLARATORIA DE LA OBLIGACION DE PRESENTAR DECLARACIONES JURADAS)",http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/365/norma.htm
